starttime,host,user,input,command,time,output,error,input_stat,command_stat,input_md5,command_md5,print_intersections,force,retry_failed,timeout,exit_code,endtime,output_stat,output_md5,result,result_uniq,memory,uniqfile,uniqfile_stat,uniqfile_md5
2026-01-24T11:22:50.545211,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,57,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_cgal_boost.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_cgal_boost.err.txt,"[33188, 1051953, 170, 1, 501, 20, 792, 1769253704, 1755286347, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:53.813973,"[33188, 1052745, 170, 1, 0, 0, 13, 1769253770, 1769253773, 1769253773]",75fb3e9f5a53b56d7ee1557a5b41ba9d  /root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_cgal_boost.out.csv,3,,3731456,,,
2026-01-24T11:22:50.999665,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,51,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_x2.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_x2.err.txt,"[33188, 1051957, 170, 1, 501, 20, 796, 1769253704, 1755615916, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:54.392245,"[33188, 1052740, 170, 1, 0, 0, 13, 1769253771, 1769253774, 1769253774]",64b9ae6752996828e93a207b6d662d29  /root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_x2.out.csv,3,,1634304,,,
2026-01-24T11:22:53.932257,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,51,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_cgal_inter_arr.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_cgal_inter_arr.err.txt,"[33188, 1051954, 170, 1, 501, 20, 792, 1769253705, 1755287078, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",2a0161320382784064b4e5e73f21cab8  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:56.863739,"[33188, 1052746, 170, 1, 0, 0, 13, 1769253774, 1769253776, 1769253776]",0ed3f6ebc9855e86f89a64fb3fd8b19e  /root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_cgal_inter_arr.out.csv,3,,3874816,,,
2026-01-24T11:22:50.850705,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,55,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_pw_ba_tr.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_pw_ba_tr.err.txt,"[33188, 1051956, 170, 1, 501, 20, 796, 1769253704, 1755616581, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:54.277745,"[33188, 1052735, 170, 1, 0, 0, 13, 1769253770, 1769253774, 1769253774]",f517138873b2279063b54f6d7527df9a  /root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_pw_ba_tr.out.csv,3,,3866624,,,
2026-01-24T11:22:51.017198,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,52,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_pw.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_pw.err.txt,"[33188, 1051955, 170, 1, 501, 20, 792, 1769253704, 1755286265, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:54.354419,"[33188, 1052754, 170, 1, 0, 0, 13, 1769253771, 1769253774, 1769253774]",6fc2281dd60bd0cae03910fd9b6bbdd2  /root/segment-intersection-tester/out/test_vectorized_d.py/reduced-errs/diff_leda_pw.out.csv,3,,3735552,,,
2026-01-24T11:22:54.429032,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_6.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,39,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_6.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_6.err.txt,"[33188, 1051936, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",605aef98bef1626a7efbf7ab8735bea1  /root/segment-intersection-tester/inputs/accuracy/accuracy_6.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:57.556403,"[33188, 1052766, 170, 1, 0, 0, 13, 1769253774, 1769253777, 1769253777]",f00d3239d2f365eac63e70c7f8aacb84  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_6.out.csv,0,,3731456,,,
2026-01-24T11:22:57.573602,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_7.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,59,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_7.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_7.err.txt,"[33188, 1051937, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",2265bf93d95cbf406663e4f83aaa2005  /root/segment-intersection-tester/inputs/accuracy/accuracy_7.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:02.497557,"[33188, 1052767, 170, 1, 0, 0, 13, 1769253777, 1769253782, 1769253782]",c859c76875323b6d4e7431e09597a73a  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_7.out.csv,1,,4014080,,,
2026-01-24T11:23:02.585066,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_9.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,39,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_9.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_9.err.txt,"[33188, 1051939, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",4f8ed068ea392bef96f069b7bbf9bf28  /root/segment-intersection-tester/inputs/accuracy/accuracy_9.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:05.734443,"[33188, 1052788, 170, 1, 0, 0, 13, 1769253782, 1769253785, 1769253785]",9decc161eab16e01a597962cd49c0aad  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_9.out.csv,1,,1916928,,,
2026-01-24T11:23:05.266244,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_4.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,37,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_4.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_4.err.txt,"[33188, 1051946, 170, 1, 501, 20, 535, 1769253705, 1755251962, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",d9e0eae55511ec580947bd1acda7eaa2  /root/segment-intersection-tester/inputs/accuracy/simple_4.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:08.262498,"[33188, 1052783, 170, 1, 0, 0, 13, 1769253785, 1769253788, 1769253788]",0217c76e214e3edbf323f43b9ca0c4f8  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_4.out.csv,1,,1638400,,,
2026-01-24T11:23:02.554033,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_2.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,39,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_2.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_2.err.txt,"[33188, 1051932, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",9f6b90bd733b12c59b3a4bc469bd0730  /root/segment-intersection-tester/inputs/accuracy/accuracy_2.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:05.692878,"[33188, 1052777, 170, 1, 0, 0, 13, 1769253782, 1769253785, 1769253785]",f00d3239d2f365eac63e70c7f8aacb84  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_2.out.csv,0,,3731456,,,
2026-01-24T11:22:54.459848,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_1.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,36,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_1.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_1.err.txt,"[33188, 1051930, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",a890ddf0ea2ef8d6785829d00d3fa1dd  /root/segment-intersection-tester/inputs/accuracy/accuracy_1.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:57.546357,"[33188, 1052764, 170, 1, 0, 0, 13, 1769253774, 1769253777, 1769253777]",46452e63e7e8f28c4ccec8e9e7c3896a  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_1.out.csv,1,,3731456,,,
2026-01-24T11:22:56.925987,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_2.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,92,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_2.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_2.err.txt,"[33188, 1051942, 170, 1, 501, 20, 535, 1769253705, 1755251951, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",77539323b79d61c84f5e602dc69feadd  /root/segment-intersection-tester/inputs/accuracy/simple_2.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:01.838193,"[33188, 1052758, 170, 1, 0, 0, 13, 1769253777, 1769253780, 1769253780]",881eff2bc0c3b07f5ffcebf1537dfb47  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_2.out.csv,1,,3735552,,,
2026-01-24T11:22:57.679678,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_1.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,52,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_1.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_1.err.txt,"[33188, 1051940, 170, 1, 501, 20, 535, 1769253705, 1755251946, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",caf1c5897a8f09cb3ca3f0395e2df5e2  /root/segment-intersection-tester/inputs/accuracy/simple_1.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:02.525390,"[33188, 1052776, 170, 1, 0, 0, 13, 1769253777, 1769253782, 1769253782]",ef7c97fd124de64587d7b8be04965dd2  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_1.out.csv,1,,3731456,,,
2026-01-24T11:23:01.992587,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_8.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,35,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_8.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_8.err.txt,"[33188, 1051938, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",7e353551cfa6085eb437e3661b54f534  /root/segment-intersection-tester/inputs/accuracy/accuracy_8.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:05.203189,"[33188, 1052771, 170, 1, 0, 0, 13, 1769253782, 1769253785, 1769253785]",2a2f2f52467749b155dcaba05c2e67b0  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_8.out.csv,0,,3735552,,,
2026-01-24T11:23:05.761029,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_6.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,35,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_6.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_6.err.txt,"[33188, 1051950, 170, 1, 501, 20, 535, 1769253706, 1755252112, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",0178f890c6f469f4af3bbc74adc6ca9b  /root/segment-intersection-tester/inputs/accuracy/simple_6.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:08.808285,"[33188, 1052799, 170, 1, 0, 0, 13, 1769253786, 1769253788, 1769253788]",1ed1c387d8e69d005000db9916bcf3f0  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_6.out.csv,1,,3731456,,,
2026-01-24T11:23:08.331778,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,41,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_10.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_10.err.txt,"[33188, 1051931, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",68434d3c82737d3ac6747ab3a22a9f63  /root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:11.140113,"[33188, 1052796, 170, 1, 0, 0, 13, 1769253788, 1769253790, 1769253790]",b9ddf8e6f65ca2c8cad40e4f7621c296  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_10.out.csv,1,,4014080,,,
2026-01-24T11:22:57.705708,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,52,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_3.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_3.err.txt,"[33188, 1051933, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",0d98bfd42a94629a5d2a660904e02434  /root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:02.479448,"[33188, 1052778, 170, 1, 0, 0, 13, 1769253777, 1769253782, 1769253782]",885ccc3a0d054fcaa9cb02725fa4bbb4  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_3.out.csv,2,,3731456,,,
2026-01-24T11:23:02.608011,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_5.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,35,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_5.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_5.err.txt,"[33188, 1051948, 170, 1, 501, 20, 535, 1769253705, 1755277884, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",aa49e5bfffa8f242097824413f625c23  /root/segment-intersection-tester/inputs/accuracy/simple_5.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:05.717801,"[33188, 1052790, 170, 1, 0, 0, 13, 1769253782, 1769253785, 1769253785]",1ed1c387d8e69d005000db9916bcf3f0  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_5.out.csv,1,,3731456,,,
2026-01-24T11:23:05.777725,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,45,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_4.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_4.err.txt,"[33188, 1051934, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",25bea495c9a3a9cad8c7678df2753403  /root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:08.904713,"[33188, 1052801, 170, 1, 0, 0, 13, 1769253786, 1769253788, 1769253788]",96a68f6c8e244d327405c80510fd638d  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_4.out.csv,0,,3731456,,,
2026-01-24T11:22:54.373840,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_3.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,38,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_3.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_3.err.txt,"[33188, 1051944, 170, 1, 501, 20, 535, 1769253705, 1755251957, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",4a2c2c4edd4b4c963777cf65f6135ad5  /root/segment-intersection-tester/inputs/accuracy/simple_3.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:22:57.494073,"[33188, 1052752, 170, 1, 0, 0, 13, 1769253774, 1769253777, 1769253777]",2c6b1fb837c79c15f252451e12eec816  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/simple_3.out.csv,1,,3731456,,,
2026-01-24T11:23:05.819355,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,python3 /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,39,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_5.out.csv,/root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_5.err.txt,"[33188, 1051935, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1708844, 170, 1, 0, 0, 536, 1769251859, 1768831310, 1768831310]",ce03d0979cc855174aae9b6e0fc8920e  /root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,cfd3a4e19176664f132e004827c008fc  /root/segment-intersection-tester/adapters/python/test_vectorized_d.py,False,False,False,36000,0,2026-01-24T11:23:09.033438,"[33188, 1052805, 170, 1, 0, 0, 13, 1769253786, 1769253788, 1769253788]",7f5328c998d90327d6fdef21e4e3844d  /root/segment-intersection-tester/out/test_vectorized_d.py/accuracy/accuracy_5.out.csv,1,,4014080,,,
2026-01-24T11:24:01.289342,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,0,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_cgal_boost.out.csv,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_cgal_boost.err.txt,"[33188, 1051953, 170, 1, 501, 20, 792, 1769253704, 1755286347, 1769253291]","[33261, 1709432, 170, 1, 0, 0, 273048, 1769251853, 1768835556, 1768835556]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,8504b19a5df1f42d1c0ec202f44f8631  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,False,False,False,36000,0,2026-01-24T11:24:01.587794,"[33188, 1054351, 170, 1, 0, 0, 6, 1769253841, 1769253841, 1769253841]",a032b6b682d464faf6353060404889bd  /root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_cgal_boost.out.csv,3,,0,,,
2026-01-24T11:24:01.592349,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,0,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_x2.out.csv,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_x2.err.txt,"[33188, 1051957, 170, 1, 501, 20, 796, 1769253704, 1755615916, 1769253291]","[33261, 1709432, 170, 1, 0, 0, 273048, 1769251853, 1768835556, 1768835556]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,8504b19a5df1f42d1c0ec202f44f8631  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,False,False,False,36000,0,2026-01-24T11:24:02.126061,"[33188, 1054352, 170, 1, 0, 0, 6, 1769253841, 1769253842, 1769253842]",a032b6b682d464faf6353060404889bd  /root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_x2.out.csv,3,,0,,,
2026-01-24T11:24:01.703725,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,0,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_cgal_inter_arr.out.csv,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_cgal_inter_arr.err.txt,"[33188, 1051954, 170, 1, 501, 20, 792, 1769253705, 1755287078, 1769253291]","[33261, 1709432, 170, 1, 0, 0, 273048, 1769251853, 1768835556, 1768835556]",2a0161320382784064b4e5e73f21cab8  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,8504b19a5df1f42d1c0ec202f44f8631  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,False,False,False,36000,0,2026-01-24T11:24:02.196328,"[33188, 1054366, 170, 1, 0, 0, 6, 1769253842, 1769253842, 1769253842]",a032b6b682d464faf6353060404889bd  /root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_cgal_inter_arr.out.csv,3,,0,,,
2026-01-24T11:24:01.410464,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,0,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_pw_ba_tr.out.csv,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_pw_ba_tr.err.txt,"[33188, 1051956, 170, 1, 501, 20, 796, 1769253704, 1755616581, 1769253291]","[33261, 1709432, 170, 1, 0, 0, 273048, 1769251853, 1768835556, 1768835556]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,8504b19a5df1f42d1c0ec202f44f8631  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,False,False,False,36000,0,2026-01-24T11:24:01.817434,"[33188, 1054356, 170, 1, 0, 0, 6, 1769253841, 1769253841, 1769253841]",a032b6b682d464faf6353060404889bd  /root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_pw_ba_tr.out.csv,3,,0,,,
2026-01-24T11:24:01.666003,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,0,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_pw.out.csv,/root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_pw.err.txt,"[33188, 1051955, 170, 1, 501, 20, 792, 1769253704, 1755286265, 1769253291]","[33261, 1709432, 170, 1, 0, 0, 273048, 1769251853, 1768835556, 1768835556]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,8504b19a5df1f42d1c0ec202f44f8631  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-pw-d,False,False,False,36000,0,2026-01-24T11:24:02.161780,"[33188, 1054363, 170, 1, 0, 0, 6, 1769253842, 1769253842, 1769253842]",a032b6b682d464faf6353060404889bd  /root/segment-intersection-tester/out/test_leda-pw-d/reduced-errs/diff_leda_pw.out.csv,3,,0,,,
